Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
390000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,87.0,,,False,True,True,3.0,2.0,2.0,,87.0,,108.0,2.0
599500.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,115.0,,,False,True,True,4.0,3.0,2.0,,115.0,,308.0,2.0
592500.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,122.0,,,False,True,True,4.0,3.0,2.0,,122.0,,286.0,2.0
330000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,60.0,,,False,True,True,3.0,2.0,2.0,,60.0,,82.0,2.0
362500.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,87.0,,2024-10-16 16:55:30.653,False,True,True,,2.0,3.0,New,87.0,,128.0,3.0
592500.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,122.0,,,False,True,True,4.0,3.0,0.0,,122.0,,285.0,0.0
330000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,60.0,,,False,True,True,3.0,2.0,0.0,,60.0,,82.0,0.0
612500.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,122.0,,,False,True,True,4.0,3.0,0.0,,122.0,,307.0,0.0
312900.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,60.0,,,False,True,True,3.0,2.0,0.0,,60.0,,83.0,0.0
315000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,60.0,,,False,True,True,3.0,2.0,0.0,,60.0,,85.0,0.0
335000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,86.0,,,False,True,True,3.0,2.0,3.0,,86.0,,102.0,3.0
380000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,87.0,,,False,True,True,3.0,2.0,3.0,,87.0,,173.0,3.0
599500.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,115.0,,,False,True,True,4.0,3.0,3.0,,115.0,,307.0,3.0
750000.0,Setúbal,Almada,Laranjeiro e Feijó,Building,D,,,1.0,,1995.0,1000.0,,,False,False,False,,,0.0,,1000.0,,,0.0
950000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,5141.0,,0.0
56150.0,Setúbal,Alcácer do Sal,Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,Land,NC,,,0.0,,1999.0,400.0,,,False,False,False,,,0.0,,,400.0,,0.0
730000.0,Setúbal,Palmela,Quinta do Anjo,House,C,,,1.0,,2007.0,220.0,,,False,False,False,,3.0,3.0,Like new,220.0,510.0,,3.0
2000000.0,Setúbal,Sesimbra,Santiago (Sesimbra),Building,D,,,0.0,,,546.0,,,False,False,False,,,0.0,Reasonable,570.0,182.0,570.0,0.0
879500.0,Setúbal,Grândola,Carvalhal,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,343.0,1712000.0,,0.0
452000.0,Setúbal,Setúbal,São Sebastião,Building,D,,,0.0,,1988.0,166.0,,,False,False,False,,8.0,0.0,Used,166.0,,170.0,4.0
599000.0,Setúbal,Grândola,Carvalhal,Apartment,C,,,1.0,,2008.0,133.0,,,False,True,False,,2.0,0.0,,120.0,,173.0,1.0
560000.0,Setúbal,Almada,Caparica e Trafaria,House,NC,,,1.0,,2024.0,328.0,,2023-11-25 11:23:24.193,False,False,False,4.0,3.0,0.0,New,280.0,328.0,,3.0
560000.0,Setúbal,Almada,Caparica e Trafaria,House,NC,,,1.0,,2024.0,328.0,,2023-11-25 11:25:40.260,False,False,True,4.0,3.0,0.0,New,280.0,328.0,,3.0
425000.0,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),House,D,,,0.0,,1971.0,155.0,,,True,False,False,,4.0,0.0,Needs renovation,155.0,1000.0,,3.0
37500.0,Setúbal,Palmela,Quinta do Anjo,Land,NC,,,0.0,,,630.0,,,False,False,False,,,0.0,,,630.0,,0.0
230000.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",Apartment,C,,,0.0,,1986.0,90.0,,,False,False,False,5.0,4.0,0.0,Good condition,90.0,,,1.0
130000.0,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),Land,NC,,,0.0,,,230.0,,,False,False,False,,,0.0,,,427.0,230.0,0.0
55000.0,Setúbal,Palmela,Poceirão e Marateca,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,1000.0,,0.0
185000.0,Setúbal,Grândola,Grândola e Santa Margarida da Serra,Apartment,D,,,0.0,,2019.0,129.0,,,False,False,False,,3.0,1.0,,129.0,140.0,,2.0
163000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,E,,,0.0,,1995.0,67.0,,,False,False,False,3.0,2.0,0.0,Used,67.0,,73.47,1.0
229900.0,Setúbal,Setúbal,São Sebastião,Apartment,C,,,0.0,,1991.0,105.0,,,False,True,False,4.0,3.0,0.0,Good condition,105.0,,,2.0
1250000.0,Setúbal,Grândola,Grândola e Santa Margarida da Serra,Store,C,,,0.0,,2004.0,491.0,,,False,False,False,,,4.0,Like new,,,,4.0
200000.0,Setúbal,Moita,Alhos Vedros,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,5025.0,,0.0
339000.0,Setúbal,Palmela,Palmela,House,D,,,1.0,,1987.0,194.0,,,False,False,False,9.0,3.0,1.0,,194.0,267.0,214.26,3.0
1185000.0,Setúbal,Alcochete,São Francisco,House,NC,,,0.0,,2024.0,314.0,,,True,False,False,,4.0,0.0,New,169.0,,,6.0
1200000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,10525.0,10525.0,0.0
1285000.0,Setúbal,Alcochete,São Francisco,House,NC,,,0.0,,2024.0,314.0,,,True,False,False,,4.0,0.0,New,169.0,,,6.0
69900.0,Setúbal,Setúbal,São Sebastião,Store,D,,,0.0,,1994.0,95.0,,,False,False,False,,,1.0,,83.0,,,1.0
289900.0,Setúbal,Palmela,Pinhal Novo,House,E,,,1.0,,1980.0,108.0,,2024-06-07 16:23:16.117,False,False,False,,3.0,0.0,,108.0,415.0,108.0,2.0
450000.0,Setúbal,Barreiro,Barreiro e Lavradio,House,NC,,,0.0,,1986.0,160.0,,,False,False,False,,8.0,0.0,,144.0,260.0,187.0,2.0
75000.0,Setúbal,Moita,Moita,Land,NC,,,0.0,,,5440.0,,,False,False,False,,,0.0,,,5440.0,,0.0
540000.0,Setúbal,Montijo,Atalaia e Alto Estanqueiro-Jardia,House,NC,,,1.0,,2024.0,184.0,,,False,False,True,5.0,3.0,3.0,,184.0,184.0,,3.0
65000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,354.0,,0.0
259000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,Apartment,E,,,0.0,,1996.0,92.0,,,False,False,False,4.0,3.0,1.0,,82.0,,128.55,2.0
115000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,Land,NC,,,0.0,,,451.0,,,False,False,False,,,0.0,,108.0,451.0,324.0,0.0
1250000.0,Setúbal,Barreiro,"Alto do Seixalinho, Santo André e Verderena",Building,D,,,0.0,,2005.0,1137.0,,,False,False,False,,,0.0,,669.0,,,0.0
795000.0,Setúbal,Almada,Laranjeiro e Feijó,House,A+,,,0.0,,2023.0,161.0,,,True,False,False,4.0,3.0,0.0,,127.0,371.0,241.5,4.0
90000.0,Setúbal,Santiago do Cacém,Abela,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,600.0,,0.0
90000.0,Setúbal,Santiago do Cacém,Abela,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,600.0,,0.0
302500.0,Setúbal,Seixal,Corroios,Apartment,A,,,1.0,,2023.0,68.0,,,False,True,False,,2.0,0.0,New,54.0,,96.1,0.0
195000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,E,,,0.0,,1985.0,68.0,,,False,False,False,3.0,2.0,1.0,,68.0,,,2.0
185000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,D,,,0.0,,1985.0,68.0,,,False,False,False,3.0,2.0,1.0,,68.0,,,2.0
795000.0,Setúbal,Palmela,Palmela,Farm,E,,,1.0,,1992.0,200.0,,,False,False,False,9.0,7.0,0.0,,,5392.0,,3.0
55000.0,Setúbal,Moita,Moita,Land,NC,,,0.0,,,6320.0,,,False,False,False,,,0.0,,6320.0,6320.0,6320.0,0.0
495000.0,Setúbal,Barreiro,Palhais e Coina,House,C,,,0.0,,2005.0,202.0,,,True,False,False,,4.0,0.0,,182.0,444.0,342.0,5.0
850000.0,Setúbal,Grândola,Melides,Farm,F,,,0.0,,,91.0,,,False,False,False,,,0.0,,,5359.0,,0.0
182500.0,Setúbal,Seixal,Amora,Apartment,C,,,0.0,,1986.0,45.0,,2023-11-08 15:56:04.547,False,False,False,3.0,2.0,0.0,Good condition,45.0,,,1.0
441000.0,Setúbal,Santiago do Cacém,Santo André,House,D,,,1.0,,1995.0,97.0,,,False,False,True,6.0,4.0,2.0,Good condition,119.0,834.0,167.0,2.0
169000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,D,,,0.0,,1986.0,64.0,,,False,False,False,3.0,2.0,1.0,,64.0,,,1.0
199950.0,Setúbal,Setúbal,São Sebastião,Apartment,C,,,0.0,,1981.0,89.0,,,False,False,False,4.0,3.0,0.0,Good condition,89.0,,94.0,2.0
150000.0,Setúbal,Sesimbra,Castelo (Sesimbra),Land,NC,,,0.0,,,,,2023-11-03 11:20:29.127,False,False,False,,,0.0,,,286.0,,0.0
145000.0,Setúbal,Sines,Sines,Apartment,D,,,0.0,,1990.0,53.0,,,False,False,False,,1.0,0.0,,53.0,,,1.0
795000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,House,A+,,,0.0,,2024.0,172.0,,,True,False,False,,4.0,1.0,,172.0,335.0,,3.0
375000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,A,,,0.0,,2024.0,121.0,,,True,True,False,,3.0,0.0,,109.0,,135.0,2.0
85000.0,Setúbal,Sines,Porto Covo,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,5000.0,,0.0
105000.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",Store,B-,,,0.0,,1994.0,82.0,,,False,False,False,1.0,,1.0,Good condition,82.0,,,1.0
560000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,House,B,,,0.0,,2021.0,200.0,,,True,False,False,4.0,3.0,0.0,Like new,160.0,404.0,200.0,3.0
1800000.0,Setúbal,Palmela,Poceirão e Marateca,Land,NC,,,0.0,,,371250.0,,,False,False,True,,,0.0,,,371250.0,,0.0
1380000.0,Setúbal,Alcochete,Alcochete,Farm,D,,,1.0,,2022.0,230.0,,,False,False,True,4.0,3.0,0.0,New,,5829.0,,4.0
800000.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",Building,NC,,,0.0,,1951.0,1211.0,,,False,False,False,,,0.0,Needs renovation,1000.0,1086.0,,0.0
555000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,A+,,,1.0,,2022.0,148.0,,,False,True,False,,4.0,0.0,,125.0,324.0,209.98,2.0
230000.0,Setúbal,Alcochete,Samouco,House,D,,,0.0,,1988.0,85.0,,,True,False,False,3.0,2.0,1.0,,85.0,260.0,85.0,1.0
410000.0,Setúbal,Moita,Moita,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,1430.0,,0.0
34920.0,Setúbal,Palmela,Poceirão e Marateca,Land,NC,,,0.0,,,1781.0,,2024-07-15 10:50:40.367,False,False,False,,,,,,1781.0,,
52500.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",Office,C,,,0.0,,1994.0,39.0,,,False,True,False,,,0.0,Reasonable,39.0,,39.9,0.0
1100000.0,Setúbal,Seixal,Corroios,House,E,,,0.0,,2000.0,373.0,,,False,False,False,6.0,5.0,0.0,,360.0,1067.0,471.0,5.0
695000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,132.0,,,False,True,False,2.0,1.0,0.0,,132.0,,,2.0
595000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,115.0,,,False,True,False,2.0,1.0,0.0,,115.0,,,2.0
765000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,132.0,,,False,True,False,3.0,2.0,0.0,,132.0,,,2.0
310000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,49.0,,,False,True,False,2.0,1.0,0.0,,49.0,,,1.0
510000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,58.0,,,False,True,False,2.0,1.0,0.0,,82.0,,,1.0
575000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,109.0,,,False,True,False,2.0,1.0,0.0,,109.0,,,1.0
565000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,109.0,,,False,True,False,2.0,1.0,0.0,,109.0,,,2.0
295000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,49.0,,,False,True,False,2.0,1.0,0.0,,49.0,,,1.0
315000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,49.0,,,False,True,False,2.0,1.0,0.0,,49.0,,,1.0
380000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,50.0,,,False,True,False,1.0,0.0,0.0,,50.0,,,1.0
795000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,154.0,,,False,True,False,2.0,1.0,0.0,,154.0,,,2.0
625000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,113.0,,,False,True,False,2.0,1.0,0.0,,113.0,,,1.0
630000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,121.0,,,False,True,False,2.0,1.0,0.0,,121.0,,,2.0
685000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,131.0,,,False,True,False,2.0,1.0,0.0,,131.0,,,2.0
375000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,60.0,,,False,True,False,1.0,0.0,0.0,,60.0,,,1.0
1390000.0,Setúbal,Palmela,Palmela,Farm,D,,,1.0,,,560.0,,,False,False,False,,5.0,0.0,,,40000.0,,8.0
138000.0,Setúbal,Alcácer do Sal,Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,House,E,,,0.0,,1990.0,54.0,,,False,False,False,3.0,3.0,2.0,Used,96.0,159.0,159.35,2.0
295000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Building,E,,,0.0,,1950.0,66.0,,,False,False,False,,,0.0,,66.0,,85.0,0.0
485000.0,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),House,B-,,,0.0,,1997.0,100.0,,,True,False,False,6.0,3.0,0.0,,100.0,276.0,131.0,3.0
110000.0,Setúbal,Almada,Laranjeiro e Feijó,Store,B-,,,0.0,,,36.0,,,False,False,False,,,1.0,,,,,1.0
1200000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Farm,C,,,1.0,,1990.0,507.0,,,False,False,False,8.0,6.0,0.0,Used,506.0,3332.0,,2.0
920000.0,Setúbal,Alcochete,Alcochete,Apartment,B,,,1.0,,2017.0,121.0,,,False,True,False,,3.0,0.0,,103.0,21445.0,184.8,2.0
1500000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Industrial,NC,,,1.0,,2017.0,502.0,,,False,False,False,2.0,,2.0,,502.0,690.0,502.0,2.0
365000.0,Setúbal,Sesimbra,Castelo (Sesimbra),House,E,,,1.0,,2003.0,217.0,,,False,False,False,5.0,3.0,1.0,,217.0,250.0,,3.0
600000.0,Setúbal,Grândola,Grândola e Santa Margarida da Serra,House,D,,,0.0,,1994.0,124.0,,,False,False,False,,3.0,1.0,,95.0,352.0,124.7,2.0
375000.0,Setúbal,Sesimbra,Castelo (Sesimbra),House,D,,,1.0,,1997.0,106.0,,,False,False,False,,2.0,2.0,,106.0,,,2.0
550000.0,Setúbal,Setúbal,São Sebastião,Warehouse,NC,,,0.0,,1979.0,1579.0,,2023-10-20 10:27:02.577,False,False,False,,,,,1579.0,,2017.0,
650000.0,Setúbal,Alcochete,Alcochete,House,A,,,0.0,,2023.0,304.0,,,True,False,False,,4.0,5.0,New,304.0,154.0,304.0,5.0
298000.0,Setúbal,Montijo,Pegões,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,24000.0,,0.0
375000.0,Setúbal,Moita,Alhos Vedros,House,C,,,1.0,,2012.0,212.0,,,False,False,False,4.0,3.0,3.0,,212.0,367.0,212.0,3.0
650000.0,Setúbal,Alcochete,Alcochete,House,A,,,0.0,,2023.0,304.0,,,True,False,False,,4.0,5.0,New,304.0,154.0,304.0,5.0
575000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,House,C,,,1.0,,2002.0,193.0,,2023-10-31 11:11:16.603,False,False,False,,4.0,0.0,,174.0,345.0,223.0,3.0
620000.0,Setúbal,Seixal,Fernão Ferro,House,A+,,,0.0,,2023.0,167.0,,,True,False,True,,4.0,0.0,Like new,150.0,432.0,167.83,4.0
134900.0,Setúbal,Palmela,Palmela,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,8000.0,,0.0
75000.0,Setúbal,Palmela,Pinhal Novo,Apartment,D,,,0.0,,1996.0,100.0,,2023-10-17 13:09:00.303,False,False,False,,2.0,1.0,,88.0,,100.0,1.0
200000.0,Setúbal,Alcácer do Sal,Torrão,Land,NC,,,0.0,,1956.0,,,,False,False,False,,,0.0,,,28250.0,,0.0
199000.0,Setúbal,Alcácer do Sal,Torrão,House,F,,,1.0,,1975.0,228.0,,,False,False,False,,5.0,0.0,,228.0,342.0,,1.0
390000.0,Setúbal,Grândola,Melides,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,800.0,,0.0
190000.0,Setúbal,Grândola,Melides,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,600.0,,0.0
78000.0,Setúbal,Setúbal,São Sebastião,Store,B-,,,0.0,,1995.0,48.0,,,False,False,False,1.0,,2.0,Good condition,48.0,,48.0,2.0
320000.0,Setúbal,Sines,Sines,Apartment,D,,,1.0,,2003.0,144.0,,,False,False,False,4.0,3.0,0.0,Good condition,126.0,,224.23,2.0
62000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Store,D,,,0.0,,,42.0,,,False,False,False,,,0.0,,,,,0.0
1100000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Land,NC,,,0.0,,,2800.0,,,False,False,False,,,0.0,,,1895.0,2800.0,0.0
950000.0,Setúbal,Almada,Caparica e Trafaria,Apartment,D,,,1.0,,2005.0,279.0,,,False,True,False,2.0,4.0,0.0,,251.0,,,4.0
1100000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Warehouse,NC,,,0.0,,1988.0,1836.0,,,False,False,False,,,2.0,,,1836.0,,4.0
165000.0,Setúbal,Seixal,Corroios,Apartment,C,,,0.0,,1981.0,77.0,,,False,False,False,,2.0,0.0,,77.0,,,1.0
415000.0,Setúbal,Seixal,Amora,House,D,,,1.0,,1998.0,217.0,,,False,False,False,,4.0,0.0,,217.0,,,4.0
1590000.0,Setúbal,Santiago do Cacém,Santo André,Farm,C,,,1.0,,2012.0,129.0,,,False,False,False,7.0,5.0,0.0,Good condition,199.0,13250.0,,3.0
210000.0,Setúbal,Alcácer do Sal,Torrão,Farm,F,,,0.0,,1957.0,120.0,,,False,False,False,,,0.0,,,,,0.0
120000.0,Setúbal,Palmela,Quinta do Anjo,Land,NC,,,0.0,,,0.0,,,False,False,False,,,0.0,,0.0,1400.0,0.0,0.0
75000.0,Setúbal,Montijo,Sarilhos Grandes,Land,NC,,,0.0,,1999.0,,,,False,False,False,,,0.0,,,321.0,,0.0
207000.0,Setúbal,Moita,Alhos Vedros,Apartment,F,,,1.0,,2001.0,108.0,,,False,True,False,,3.0,0.0,,108.0,,,1.0
230000.0,Setúbal,Moita,Alhos Vedros,Apartment,C,,,1.0,,2009.0,105.0,,,False,False,False,3.0,2.0,0.0,Like new,128.0,,128.11,2.0
220000.0,Setúbal,Sesimbra,Castelo (Sesimbra),Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,1396.0,698.0,0.0
145000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,C,,,0.0,,1989.0,92.0,,,False,False,False,,3.0,0.0,,92.0,,,2.0
320000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Duplex,D,,,1.0,,1999.0,218.0,,,False,True,False,,5.0,0.0,,218.0,,,4.0
245000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,C,,,0.0,,2003.0,147.0,,,False,True,False,,3.0,0.0,,147.0,,,2.0
245000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,C,,,1.0,,2007.0,85.0,,,False,True,False,4.0,1.0,0.0,Used,85.0,,101.0,1.0
785000.0,Setúbal,Barreiro,"Alto do Seixalinho, Santo André e Verderena",Apartment,NC,,,1.0,,2024.0,198.0,,,False,False,False,5.0,4.0,1.0,New,198.0,,206.03,4.0
370000.0,Setúbal,Grândola,Grândola e Santa Margarida da Serra,House,NC,,,1.0,,2024.0,162.0,,,False,False,False,,4.0,0.0,,132.0,150.0,,3.0
370000.0,Setúbal,Grândola,Grândola e Santa Margarida da Serra,House,NC,,,1.0,,2024.0,154.0,,,False,False,False,,4.0,0.0,,129.0,142.0,,3.0
370000.0,Setúbal,Grândola,Grândola e Santa Margarida da Serra,House,NC,,,1.0,,2024.0,154.0,,,False,False,False,,4.0,0.0,,129.0,138.0,,3.0
370000.0,Setúbal,Grândola,Grândola e Santa Margarida da Serra,House,NC,,,1.0,,2024.0,162.0,,,False,False,False,,4.0,0.0,,132.0,141.0,,3.0
1350000.0,Setúbal,Grândola,Melides,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,97250.0,,0.0
849000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",House,E,,,0.0,,1950.0,412.0,,,True,False,False,11.0,9.0,1.0,,412.0,,467.35,4.0
250000.0,Setúbal,Barreiro,Barreiro e Lavradio,Apartment,D,,,0.0,,1984.0,105.0,,,False,False,False,4.0,3.0,0.0,,98.0,,,2.0
151000.0,Setúbal,Barreiro,"Alto do Seixalinho, Santo André e Verderena",Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,195.0,195.0,0.0
149000.0,Setúbal,Barreiro,"Alto do Seixalinho, Santo André e Verderena",Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,190.0,190.0,0.0
78500.0,Setúbal,Seixal,Fernão Ferro,Land,NC,,,0.0,,2023.0,,,,False,False,False,,,0.0,,,322.0,,0.0
360500.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,2024.0,56.0,,2024-07-25 08:56:31.220,False,True,True,1.0,0.0,1.0,New,56.0,0.0,56.26,1.0
595000.0,Setúbal,Seixal,Amora,House,A,,,1.0,,2023.0,177.0,,,False,False,False,5.0,4.0,3.0,New,177.0,295.0,192.0,3.0
369500.0,Setúbal,Palmela,Palmela,House,D,,,1.0,,1990.0,160.0,,,False,False,False,,4.0,1.0,Like new,160.0,210.0,,3.0
205000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,C,,,0.0,,1991.0,97.0,,,False,False,False,,3.0,0.0,,97.0,,,1.0
182000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,NC,,,0.0,,1987.0,101.0,,,False,False,False,,3.0,0.0,,101.0,,,1.0
239000.0,Setúbal,Grândola,Grândola e Santa Margarida da Serra,Apartment,D,,,0.0,,2007.0,113.0,,,False,False,True,,3.0,0.0,,113.0,,,2.0
248500.0,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),Land,NC,,,0.0,,,766.0,,,False,False,False,,,0.0,New,283.0,766.0,313.0,0.0
95000.0,Setúbal,Sesimbra,Quinta do Conde,Land,NC,,,0.0,,,322.0,,2023-10-06 17:18:57.073,False,False,False,,,0.0,,322.0,322.0,322.5,0.0
60000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,Land,NC,,,0.0,,,214.0,,,False,False,False,,0.0,0.0,,,214.0,214.1,0.0
515000.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,0.0,,2024.0,85.0,,2024-07-25 08:40:24.907,True,True,True,2.0,1.0,1.0,New,85.0,0.0,85.88,2.0
35000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Transfer of lease,D,,,0.0,,1951.0,32.0,,2023-10-05 09:57:33.650,False,False,False,,,0.0,,64.0,,,0.0
75000.0,Setúbal,Montijo,Pegões,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,22500.0,,0.0
90000.0,Setúbal,Moita,Baixa da Banheira e Vale da Amoreira,Apartment,NC,,,0.0,,1990.0,65.0,,,False,True,False,,2.0,0.0,,65.0,,,1.0
90000.0,Setúbal,Moita,Baixa da Banheira e Vale da Amoreira,Apartment,NC,,,0.0,,1984.0,70.0,,,False,False,False,,2.0,0.0,,70.0,,,1.0
75000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,Land,A,,,0.0,,,258.0,,,False,False,False,,,0.0,,166.0,201.0,226.0,0.0
75000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,Land,A,,,0.0,,,258.0,,,False,False,False,,,0.0,,166.0,206.0,226.0,0.0
645000.0,Setúbal,Sesimbra,Castelo (Sesimbra),House,D,,,0.0,,2003.0,350.0,,2024-07-25 10:17:52.983,True,False,False,,5.0,0.0,Good condition,350.0,859.0,,0.0
445000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,House,A,,,0.0,,2024.0,258.0,,,True,False,False,5.0,4.0,0.0,,173.0,298.0,258.0,4.0
